idHh,idBu,idPers,idPartner,idMother,idFather,statCollectionWave,demMaleFlag,demAge,demNChild0to2,demNChild,eduSpellFlag,eduHighestC3,eduHighestC4,eduExitSampleFlag,healthDsblLongtermFlag,healthSelfRated,yEmpPersGrossMonth,yNonBenPersGrossMonth,yMiscPersGrossMonth,demPartnerNYear,demAgePartnerDiff,yPersAndPartnerGrossDiffMonth,eduReturnFlag,eduHighestMotherC3,eduHighestFatherC3,statInterviewYear,healthWbScore0to36,scghq2_dv,labHrsWorkWeek,labHrsWorkWeekL1,labC4,healthPsyDstrss0to12,demAdultChildFlag,labWageHrly,labWageHrlyL1,wealthOPMembers,wealthPPMembers,careNeedFlag,careHrsFormal,careHrsInformal,careFormalX,careHrsProvidedWeek,yBenReceivedFlag,yBenNonUCReceivedFlag,yBenUCReceivedFlag,yCapitalPersMonth,yPensPersGrossMonth,healthMentalMcs,healthPhysicalPcs,healthMentalPartnerMcs,healthPhysicalPartnerPcs,demLifeSatScore0to10,demEthnC4,demEthnC6,labUnempFlag,yFinDstrssFlag,labEmpNyear,demRgn,yHhQuintilesMonthC5,wealthPrptyFlag,wgtHhCross,wealthTotValue,wealthPensValue,wealthPrptyValue,wealthMortgageDebtValue,yDispMonth
15415,18910,34167,-9,-9,-9,1,1,32,0,0,0,2,2,-9,0,4,7.8306012,7.8707228,0,0,0,-1075.7994,0,2,-9,2019,7,0,37,34,1,0,0,9.7095661,9.7095661,0,0,0,0,0,0,0,0,0,0,0,0,49.06,58.64,-9,-9,8.333333333333334,1,1,0,0,13,2,4,1,974,62665.504,0,36974.793,72046.109,854.33405
15416,18911,34168,34171,-9,-9,1,0,44,0,2,0,1,1,-9,0,3,6.5600624,6.3819475,0,17,-1,41.68856,0,2,1,2019,8,0,10,5,1,0,0,8.4470854,8.4470854,2,0,0,0,0,0,0,1,1,0,4.3200555,0,50.32,42.89,38.59,52.32,6.666666666666667,1,1,0,0,5,10,4,1,1012.25,496280.75,303071.78,329647.38,130446.23,3154.9248
15416,18911,34169,-9,34168,34171,1,0,9,0,2,1,3,0,-9,0,4,0,0,0,0,0,-1010.6686,-9,1,1,2019,12,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,44,60,-9,-9,7,1,1,-9,0,0,10,4,1,1012.25,496280.75,303071.78,329647.38,130446.23,3154.9248
15416,18911,34170,-9,34168,34171,1,0,11,0,2,1,3,0,-9,0,4,0,0,0,0,0,-1074.8489,-9,1,1,2019,12,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,44,60,-9,-9,7,1,1,-9,0,0,10,4,1,1012.25,496280.75,303071.78,329647.38,130446.23,3154.9248
15416,18911,34171,34168,-9,-9,1,1,45,0,2,0,1,1,-9,0,3,8.818511,8.7950106,5.2038684,17,1,21.334572,0,2,2,2019,17,6,40,40,1,6,0,21.56045,21.56045,2,0,0,0,0,0,0,1,1,0,6.564044,0,38.59,52.32,50.32,42.89,5,1,1,0,0,11,10,4,1,1012.25,496280.75,303071.78,329647.38,130446.23,3154.9248
15417,18912,34172,-9,-9,-9,1,0,63,0,0,0,3,3,-9,0,1,0,0,0,0,0,-1041.7313,0,3,3,2019,14,3,0,0,4,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,12.08,36.93,-9,-9,6.666666666666667,1,1,0,0,0,13,1,0,310,141748.72,0,0,0,1326.2793
15418,18913,34173,34174,-9,-9,1,0,61,0,0,0,2,2,-9,0,2,0,5.489677,5.5338941,43,-3,.026308334,0,3,3,2019,18,7,0,0,4,7,0,0,0,1,0,0,0,0,0,0,1,1,0,0,5.4520354,40.73,23.32,58.94,21.93,6.666666666666667,1,1,0,0,8,13,4,1,966,789837.75,381042.22,230246.63,0,2751.6826
15418,18913,34174,34173,-9,-9,1,1,64,0,0,0,3,3,-9,0,1,7.8331027,8.3064651,8.1013727,43,3,-15.565928,0,3,3,2019,6,0,45,0,1,0,0,6.5216269,6.5216269,1,0,0,0,0,0,14.5,1,1,0,0,8.147933,58.94,21.93,40.73,23.32,6.666666666666667,1,1,0,0,10,13,4,1,966,789837.75,381042.22,230246.63,0,2751.6826
15419,18914,34175,-9,34176,34177,1,1,14,0,1,1,3,0,-9,0,4,0,0,0,0,0,-1082.7482,-9,2,1,2019,11,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,47,60,-9,-9,7,1,1,-9,0,0,13,2,1,372.25,555704.63,365399.44,249205.31,156708.98,2911.4333
15419,18914,34176,34177,-9,-9,1,0,51,0,1,0,2,2,-9,0,3,7.4280658,7.4579148,0,1,-3,72.365471,-9,2,2,2019,2,0,18,0,1,0,0,11.57506,11.57506,1,0,0,0,0,0,14.5,1,1,0,6.9443789,0,52,54.51,52.41,50.05,8.333333333333334,1,1,0,0,7,13,2,1,372.25,555704.63,365399.44,249205.31,156708.98,2911.4333
15419,18914,34177,34176,-9,-9,1,1,54,0,1,0,1,1,-9,0,4,7.0551081,7.0101399,0,1,3,-25.077866,-9,1,2,2019,10,0,20,0,1,0,0,6.2840557,6.2840557,1,0,0,0,0,0,0,1,1,0,6.9872127,0,52.41,50.05,52,54.51,8.333333333333334,1,1,0,0,7,13,2,1,372.25,555704.63,365399.44,249205.31,156708.98,2911.4333
15419,18914,34178,-9,34176,34177,1,1,17,0,1,1,2,0,-9,0,4,0,0,0,0,0,-1038.0217,-9,2,1,2019,7,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,.41905588,0,57.16,56.15,-9,-9,10,1,1,0,0,0,13,2,1,372.25,555704.63,365399.44,249205.31,156708.98,2911.4333
15420,18915,34179,-9,34180,34181,1,0,7,0,2,1,3,0,-9,0,4,0,0,0,0,0,-1039.1116,-9,1,1,2019,12,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,44,60,-9,-9,7,1,1,-9,0,0,2,4,1,695,212659.17,128102.3,0,0,2524.8882
15420,18915,34180,34181,-9,-9,1,0,34,0,2,0,1,1,-9,0,3,5.0828066,5.0350132,0,6,-3,21.892952,0,2,1,2019,24,10,1,0,1,10,0,18.620235,18.620235,2,0,0,0,0,0,0,1,1,0,0,0,27.51,61.9,8.17,61.68,5,1,1,0,0,1,2,4,1,695,212659.17,128102.3,0,0,2524.8882
15420,18915,34181,34180,-9,-9,1,1,37,0,2,0,1,1,-9,0,2,8.8446817,8.5686569,0,6,3,-8.4000874,0,-9,-9,2019,21,7,42,39,1,7,0,20.862417,20.862417,2,0,0,0,0,0,0,1,1,0,4.8971024,0,8.17,61.68,27.51,61.9,1.666666666666667,1,1,0,0,8,2,4,1,695,212659.17,128102.3,0,0,2524.8882
15420,18915,34182,-9,34180,34181,1,0,5,0,2,1,3,0,-9,0,4,0,0,0,0,0,-978.66754,-9,1,1,2019,12,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,44,60,-9,-9,7,1,1,-9,0,0,2,4,1,695,212659.17,128102.3,0,0,2524.8882
15421,18916,34183,-9,-9,-9,1,0,30,0,0,0,1,1,-9,0,5,8.9284973,8.9529133,0,0,0,-1031.3606,0,2,2,2019,5,0,35,35,1,0,0,20.70421,20.70421,1,0,0,0,0,0,0,0,0,0,3.661691,0,58.05,54.52,-9,-9,10,1,1,0,0,7,8,5,1,295,-58369.66,-25466.609,45216.867,49861.75,2802.7795
15421,18917,34184,-9,-9,-9,1,0,30,0,0,0,1,1,-9,0,3,8.1902456,8.0933533,0,0,0,-1025.9277,0,2,2,2019,11,0,35,35,1,0,0,9.1987276,9.1987276,1,0,0,0,0,0,0,0,0,0,2.431246,0,52,54.51,-9,-9,6.666666666666667,1,1,0,0,8,8,3,1,700,54855.824,20224.141,0,0,1405.0757
15422,18918,34185,34186,-9,-9,1,0,52,0,0,0,1,1,-9,0,4,8.9097614,9.4474554,0,35,-3,-85.349777,0,2,3,2019,7,0,40,40,1,0,0,20.634623,20.634623,1,1,0,0,0,0,2,0,0,0,0,0,56.77,52.22,60.54,42.81,8.333333333333334,1,1,0,0,12,9,5,1,298,3769868.8,956184.5,1605118,295928.94,4072.3701
15422,18918,34186,34185,-9,-9,1,1,55,0,0,0,2,2,-9,0,2,8.4693222,8.1144028,0,10,3,-7.0029058,0,-9,-9,2019,6,0,46,47,1,0,0,9.6525459,9.6525459,1,1,0,0,0,0,0,0,0,0,0,0,60.54,42.81,56.77,52.22,6.666666666666667,1,1,0,0,9,9,5,1,298,3769868.8,956184.5,1605118,295928.94,4072.3701
15423,18919,34187,34188,-9,-9,1,0,33,0,2,0,1,1,-9,0,4,9.0424318,8.9089642,0,3,-2,41.698627,0,2,-9,2019,17,5,42,37,1,5,0,19.008917,19.008917,2,0,0,0,0,0,2,1,1,0,1.1357583,0,35.63,62.19,57.16,56.15,8.333333333333334,1,1,0,0,8,11,5,1,487.5,698074.81,258314.06,275599.84,23209.289,4193.1064
15423,18919,34188,34187,-9,-9,1,1,35,0,2,0,2,2,-9,0,4,8.3745985,8.4016809,0,3,2,85.574699,0,3,2,2019,8,0,54,50,1,0,0,9.6057835,9.6057835,2,0,0,0,0,0,0,1,1,0,0,0,57.16,56.15,35.63,62.19,8.333333333333334,1,1,0,0,8,11,5,1,487.5,698074.81,258314.06,275599.84,23209.289,4193.1064
15423,18919,34189,-9,34187,34188,1,0,4,0,2,1,3,0,-9,0,4,0,0,0,0,0,-1100.8492,-9,1,2,2019,12,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,43,61,-9,-9,7,1,1,-9,0,0,11,5,1,487.5,698074.81,258314.06,275599.84,23209.289,4193.1064
15423,18919,34190,-9,34187,34188,1,0,8,0,2,1,3,0,-9,0,4,0,0,0,0,0,-929.20349,-9,1,2,2019,12,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,44,60,-9,-9,7,1,1,-9,0,0,11,5,1,487.5,698074.81,258314.06,275599.84,23209.289,4193.1064
15424,18920,34191,-9,-9,-9,1,0,71,0,0,0,3,3,-9,0,1,0,6.3890395,6.6170421,0,0,-965.18085,0,3,3,2019,12,3,0,0,4,3,0,0,0,0,0,1,0,0,0,0,1,1,0,2.705086,6.3629346,48.31,18.87,-9,-9,3.333333333333333,1,1,0,0,4,9,2,1,415,608817,49377.699,293718.06,0,1498.5104
15425,18921,34192,34193,-9,-9,1,0,68,0,0,0,3,3,-9,0,1,0,0,0,7,18,0,0,3,3,2019,19,8,0,0,4,8,0,0,0,0,0,1,0,46.37484,0,0,1,1,0,0,0,38.16,24.34,61.12,51.57,1.666666666666667,1,1,0,1,0,13,1,0,629.5,-30715.32,-39545.629,0,0,1399.853
15425,18921,34193,34192,-9,-9,1,1,50,0,0,0,3,3,-9,0,4,0,0,0,7,-18,0,0,-9,-9,2019,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,71.5,1,1,0,0,0,61.12,51.57,38.16,24.34,6.666666666666667,1,1,0,1,0,13,1,0,629.5,-30715.32,-39545.629,0,0,1399.853
15426,18922,34194,-9,34195,-9,1,0,1,1,1,1,3,0,-9,0,4,0,0,0,0,0,-899.06281,-9,2,-9,2019,12,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,43,61,-9,-9,7,2,3,-9,0,0,6,1,0,179.5,155517.31,0,0,0,1261.0823
15426,18922,34195,-9,-9,-9,1,0,39,1,1,0,2,2,-9,0,4,0,0,0,0,0,-982.91211,0,-9,-9,2019,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,51.24,58.84,-9,-9,8.333333333333334,2,3,1,0,6,6,1,0,179.5,155517.31,0,0,0,1261.0823
15427,18923,34196,34197,-9,-9,1,0,87,0,0,0,2,2,-9,0,3,0,0,0,67,-1,0,0,3,3,2019,10,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,53,44,55,45,8,1,1,0,1,0,7,1,1,1807.5,276842.28,2010.998,182071.91,0,538.35223
15427,18923,34197,34196,-9,-9,1,1,88,0,0,0,2,2,-9,0,3,0,0,0,67,1,0,0,3,2,2019,9,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3.429004,0,55,45,53,44,8,1,1,0,1,0,7,1,1,1807.5,276842.28,2010.998,182071.91,0,538.35223
15428,18924,34198,34199,-9,-9,1,1,54,0,0,0,2,2,-9,0,4,8.8208838,9.1353836,0,8,3,75.862434,-9,2,2,2019,8,0,40,0,1,0,0,19.282795,19.282795,2,0,0,0,0,0,0,0,0,0,1.8923805,0,55.94,47.09,61.04,39.41,8.333333333333334,1,1,0,0,10,11,5,1,4835,307461.44,82820.461,221000.5,57571.813,3133.8623
15428,18924,34199,34198,-9,-9,1,0,51,0,0,0,2,2,-9,0,3,7.6724558,7.5397005,0,33,-3,130.05516,0,3,2,2019,6,0,20,23,1,0,0,11.434654,11.434654,2,0,0,0,0,0,2,0,0,0,1.4678805,0,61.04,39.41,55.94,47.09,8.333333333333334,1,1,0,0,10,11,5,1,4835,307461.44,82820.461,221000.5,57571.813,3133.8623
15429,18925,34200,-9,-9,-9,1,0,55,0,0,0,3,3,-9,1,3,0,0,0,0,0,-980.14471,0,3,3,2019,21,6,0,0,3,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,24.37,38.64,-9,-9,3.333333333333333,1,1,0,0,0,6,1,0,374,-87079.688,0,0,0,453.79453
15430,18926,34201,-9,-9,-9,1,0,26,0,0,0,2,2,-9,1,3,0,0,0,0,0,-979.65527,0,3,3,2019,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,52.5,51.97,-9,-9,10,2,3,0,0,2,8,1,0,572,0,0,0,0,934.8515
15431,18927,34202,-9,-9,-9,1,1,67,0,0,0,3,3,-9,0,3,0,6.8547311,6.962388,0,0,-1059.772,0,3,3,2019,18,8,0,0,4,8,0,0,0,0,0,1,0,7.0265617,0,0,1,1,0,.45076928,7.1434875,35.23,47.36,-9,-9,6.666666666666667,1,1,0,0,0,13,2,1,493,527967.06,375918.75,137119.33,0,1575.2292
15432,18928,34203,-9,-9,-9,1,0,36,0,0,0,1,1,-9,0,4,8.6859169,8.4919147,0,0,0,-911.93915,0,2,3,2019,11,3,41,40,1,3,0,16.384014,16.384014,1,0,0,0,0,0,0,1,1,0,1.4652615,0,51.77,58.57,-9,-9,8.333333333333334,1,1,0,0,9,12,5,1,2032,-1813.6903,1371.4088,150686.94,93880.391,2274.8015
15433,18929,34204,34205,-9,-9,1,0,74,0,0,0,2,2,-9,0,4,0,2.8099086,3.2851455,8,8,21.914082,0,2,-9,2019,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3.3058608,2.7592402,63.24,42.39,68.57000000000001,41.34,8.333333333333334,1,1,0,0,0,7,2,0,324,177551.47,275049.75,0,0,1407.619
15433,18929,34205,34204,-9,-9,1,1,66,0,0,0,3,3,-9,0,4,0,6.6026516,6.6061745,8,-8,-135.75938,0,3,3,2019,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6.6798596,68.57000000000001,41.34,63.24,42.39,0,1,1,0,0,4,7,2,0,324,177551.47,275049.75,0,0,1407.619
15434,18930,34206,34207,-9,-9,1,0,60,0,0,0,2,2,-9,0,4,8.6267014,8.6292562,0,8,0,72.362427,0,3,3,2019,6,0,32,33,1,0,0,19.46957,19.46957,1,0,0,0,0,0,14.5,1,1,0,.44118151,0,64.67,40.35,48.28,60.18,10,1,1,0,0,9,8,4,1,302.5,615812.06,202455.34,396612.28,0,2418.6692
15434,18930,34207,34206,-9,-9,1,1,69,0,0,0,2,2,-9,0,4,6.3007574,6.2960887,0,8,9,-68.578194,0,3,3,2019,11,0,40,40,1,0,0,1.2451806,1.2451806,1,0,0,0,0,0,2,1,1,0,1.8727254,0,48.28,60.18,64.67,40.35,8.333333333333334,1,1,0,0,9,8,4,1,302.5,615812.06,202455.34,396612.28,0,2418.6692
15435,18931,34208,34209,-9,-9,1,0,66,0,0,0,1,1,-9,0,3,0,7.5251813,7.3977771,43,-1,55.523293,0,3,3,2019,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7.6846948,58.67,39.12,60.02,56.42,8.333333333333334,1,1,0,0,11,6,3,1,422,1780280.5,1284636.6,448379.91,0,2604.9907
15435,18931,34209,34208,-9,-9,1,1,67,0,0,0,2,2,-9,0,5,0,6.3419013,6.7393417,43,1,-44.629036,0,3,3,2019,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6.4268713,60.02,56.42,58.67,39.12,8.333333333333334,1,1,0,0,3,6,3,1,422,1780280.5,1284636.6,448379.91,0,2604.9907
15436,18932,34210,-9,-9,-9,1,0,61,0,0,0,3,3,-9,1,2,0,0,0,0,0,-963.5177,-9,-9,-9,2019,14,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,41.68,26.97,-9,-9,5,1,1,0,0,6,8,1,0,136,74624.844,0,0,0,1038.8208
15436,18933,34211,-9,34210,-9,1,0,31,0,0,0,2,2,-9,0,2,0,0,0,0,0,-1059.3411,-9,3,-9,2019,26,8,0,0,3,8,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,16.23,59.41,-9,-9,0,4,2,1,1,0,8,1,0,1840,0,0,0,0,505.01309
15437,18934,34212,-9,-9,-9,1,1,81,0,0,0,2,2,-9,0,4,0,5.9761939,5.9701896,0,0,-805.17377,0,2,-9,2019,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,1,1,0,6.2498541,5.6596475,54.79,55.86,-9,-9,8.333333333333334,1,1,0,0,0,9,2,1,252,206405.23,118261.42,138786.47,16928.43,1411.4503
15438,18935,34213,-9,-9,-9,1,1,70,0,0,0,2,2,-9,0,4,0,6.8789172,7.1679325,0,0,-996.24713,0,3,3,2019,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6.556881,6.9972277,60.12,54.8,-9,-9,8.333333333333334,1,1,0,0,3,10,2,1,1524,216708.66,97617.641,126644.61,0,1133.0784
15439,18936,34214,34215,-9,-9,1,0,63,0,0,0,2,2,-9,1,3,0,0,0,9,1,0,0,3,2,2019,11,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,49,48,36.18,52.56,7,1,1,0,0,0,12,1,0,786.5,191133.16,10951.135,68285.742,0,1642.1592
15439,18936,34215,34214,-9,-9,1,1,62,0,0,0,2,2,-9,1,4,0,0,0,9,-1,0,0,3,3,2019,17,5,0,42,3,5,0,0,0,0,0,0,0,0,0,120,1,0,1,0,0,36.18,52.56,49,48,5,1,1,0,0,9,12,1,0,786.5,191133.16,10951.135,68285.742,0,1642.1592
15440,18937,34216,-9,34218,34217,1,1,7,0,2,1,3,0,-9,0,4,0,0,0,0,0,-1105.8661,-9,1,1,2019,11,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,46,61,-9,-9,7,1,1,-9,0,0,13,5,1,224.66667,622019.94,481522,326460.91,74331.852,5063.4658
15440,18937,34217,34218,-9,-9,1,1,43,0,2,0,1,1,-9,0,3,8.5197325,8.6063986,0,8,7,38.658447,0,2,2,2019,6,0,38,37,1,0,0,16.132769,16.132769,2,0,0,0,0,0,0,1,1,0,0,0,49.24,50.29,29.47,51.36,8.333333333333334,1,1,0,0,10,13,5,1,224.66667,622019.94,481522,326460.91,74331.852,5063.4658
15440,18937,34218,34217,-9,-9,1,0,36,0,2,0,1,1,-9,0,3,8.6885757,8.8792601,0,8,-7,88.511276,0,2,1,2019,12,1,37,40,1,1,0,17.840006,17.840006,2,0,0,0,0,0,0,1,1,0,0,0,29.47,51.36,49.24,50.29,5,1,1,0,0,10,13,5,1,224.66667,622019.94,481522,326460.91,74331.852,5063.4658
15441,18938,34219,-9,-9,-9,1,1,56,0,0,0,2,2,-9,1,3,0,0,0,0,0,-965.0307,0,3,3,2019,21,9,0,0,3,9,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,39.91,43.86,-9,-9,3.333333333333333,1,1,0,0,8,2,2,1,451,224211.06,0,0,0,1442.4762
15441,18939,34220,-9,-9,-9,1,1,43,0,0,0,2,2,-9,1,2,0,0,0,0,0,-973.99414,0,-9,-9,2019,24,11,0,0,3,11,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,25.75,42.57,-9,-9,1.666666666666667,1,1,0,1,2,2,2,1,3309,-15052.614,-29557.096,0,0,426.41617
15442,18940,34221,-9,-9,-9,1,1,41,0,0,0,2,2,-9,0,4,8.9433565,8.5839205,0,0,0,-859.93103,0,3,2,2019,11,0,48,40,1,0,0,16.033701,16.033701,1,0,0,0,0,0,0,0,0,0,0,0,46.9,56.66,-9,-9,6.666666666666667,1,1,0,0,7,9,5,1,413,380546.69,378416.94,612281,477532.03,2197.9155
15443,18941,34222,34223,-9,-9,1,0,57,0,0,0,2,2,-9,0,3,7.8063455,8.0080118,0,10,9,-76.232491,0,2,2,2019,17,5,33,33,1,5,0,8.9929609,8.9929609,1,0,0,0,0,0,7,1,1,0,1.2283986,0,37.08,57.26,57.33,53.46,1.666666666666667,3,4,0,0,11,13,5,1,1781,-13942.094,-29365.246,0,0,3480.7949
15443,18941,34223,34222,-9,-9,1,1,48,0,0,0,2,2,-9,0,3,9.0023775,8.8273802,0,10,0,-61.381912,0,3,3,2019,7,0,40,40,1,0,0,17.115499,17.115499,1,0,0,0,0,0,7,1,1,0,0,0,57.33,53.46,37.08,57.26,10,1,1,0,0,11,13,5,1,1781,-13942.094,-29365.246,0,0,3480.7949
15443,18942,34224,-9,34222,34223,1,0,21,0,0,0,3,3,0,1,4,0,0,0,0,0,-1014.2675,-9,2,2,2019,10,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,53.75,54.92,-9,-9,8.333333333333334,1,1,0,0,0,13,2,1,228,-24529.197,0,0,0,604.33636
15443,18943,34225,-9,34222,34223,1,1,18,0,0,1,2,0,0,0,5,0,0,0,0,0,-1025.9801,-9,2,2,2019,11,0,0,0,2,0,1,0,0,0,0,0,0,0,0,27,1,1,0,.39628449,0,41.39,62.48,-9,-9,8.333333333333334,1,1,0,0,0,13,1,1,522,62441.281,0,0,0,173.12622
15444,18944,34226,-9,-9,-9,1,0,78,0,0,0,3,3,-9,0,3,0,0,0,0,0,-977.31342,0,3,3,2019,10,0,0,0,4,1,0,0,0,0,0,1,0,9.585865,0,0,1,1,0,0,0,52,45,-9,-9,8,1,1,0,0,0,9,1,0,456,19578.725,0,0,0,888.2312
15445,18945,34227,-9,-9,-9,1,1,62,0,0,0,2,2,-9,0,3,0,7.9355006,8.1153612,0,0,-944.01697,0,-9,2,2019,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,1,1,0,6.3528347,7.8856311,63.26,45.23,-9,-9,8.333333333333334,1,1,0,0,5,11,4,0,554,857525.31,453847.72,180982.78,-8183.9897,1642.8901
15446,18946,34228,-9,-9,-9,1,0,73,0,0,0,3,3,-9,0,3,0,8.7452154,8.5989838,0,0,-993.52094,0,2,2,2019,11,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1.9739231,8.8586693,56.74,55.09,-9,-9,0,1,1,0,0,0,11,5,1,528,603112.81,0,404374.09,0,3857.9993
15447,18947,34229,-9,-9,-9,1,0,69,0,0,0,3,3,-9,0,1,0,7.1771522,7.0704155,0,0,-989.38776,0,3,3,2019,9,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,1,0,4.4558864,7.1714525,63.7,16.76,-9,-9,1.666666666666667,1,1,0,0,0,12,3,1,307,597535.19,233512.63,133998.66,11691.563,2291.1553
15448,18948,34230,-9,-9,-9,1,0,35,0,4,0,3,3,-9,1,1,0,4.7172718,4.750227,0,0,-1029.2668,0,2,2,2019,17,5,0,0,3,5,0,0,0,0,0,0,0,0,0,14.5,1,1,0,4.664588,0,46.38,16.75,-9,-9,10,1,1,0,0,0,5,2,0,672.59998,143349.83,0,109612.46,0,2742.7695
15448,18948,34231,-9,34230,-9,1,1,12,0,4,1,3,0,-9,0,4,0,0,0,0,0,-1001.5745,-9,3,-9,2019,11,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,46,60,-9,-9,7,1,1,-9,0,0,5,2,0,672.59998,143349.83,0,109612.46,0,2742.7695
15448,18948,34232,-9,34230,-9,1,0,7,0,4,1,3,0,-9,0,4,0,0,0,0,0,-1056.0924,-9,3,-9,2019,12,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,44,60,-9,-9,7,1,1,-9,0,0,5,2,0,672.59998,143349.83,0,109612.46,0,2742.7695
15448,18948,34233,-9,34230,-9,1,1,16,0,4,1,2,0,-9,0,4,0,0,0,0,0,-1069.3823,-9,3,-9,2019,18,6,0,0,2,6,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,21.38,64.67,-9,-9,3.333333333333333,1,1,0,0,0,5,2,0,672.59998,143349.83,0,109612.46,0,2742.7695
15448,18948,34234,-9,34230,-9,1,1,7,0,4,1,3,0,-9,0,4,0,0,0,0,0,-1124.0778,-9,3,-9,2019,11,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,46,61,-9,-9,7,1,1,-9,0,0,5,2,0,672.59998,143349.83,0,109612.46,0,2742.7695
15449,18949,34235,-9,-9,-9,1,0,56,0,0,0,2,2,-9,0,2,0,0,0,0,0,-1024.8613,0,-9,-9,2019,14,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,50.89,49.95,-9,-9,8.333333333333334,1,1,1,0,9,11,1,1,745,184331.8,0,0,0,1125.2448
15450,18950,34236,-9,-9,-9,1,0,72,0,0,0,3,3,-9,0,3,0,5.2532301,5.5146947,0,0,-905.65826,0,3,3,2019,11,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5.5052929,50,47,-9,-9,7,1,1,0,1,0,13,2,1,672,143970.03,-29289.543,0,0,1179.786
15451,18951,34237,34238,-9,-9,1,1,35,0,2,0,2,2,-9,0,5,7.479733,7.432673,0,7,2,-77.735817,0,-9,-9,2019,8,0,50,50,1,0,0,3.6673698,3.6673698,0,0,0,0,0,0,0,1,1,0,0,0,51.14,60.45,44.46,60.71,8.333333333333334,1,1,0,0,9,2,3,1,1046.5,-76254.32,0,0,0,1531.5179
15451,18951,34238,34237,-9,-9,1,0,33,0,2,0,2,2,-9,0,5,6.7734847,7.0498896,0,7,-2,-64.890106,0,-9,-9,2019,13,3,2,4,1,3,0,55.879185,55.879185,0,0,0,0,0,0,0,1,1,0,0,0,44.46,60.71,51.14,60.45,6.666666666666667,1,1,0,0,11,2,3,1,1046.5,-76254.32,0,0,0,1531.5179
15451,18951,34239,-9,34238,34237,1,0,6,0,2,1,3,0,-9,0,4,0,0,0,0,0,-981.76685,-9,2,2,2019,12,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,44,61,-9,-9,7,1,1,-9,0,0,2,3,1,1046.5,-76254.32,0,0,0,1531.5179
15451,18951,34240,-9,34238,34237,1,1,4,0,2,1,3,0,-9,0,4,0,0,0,0,0,-972.73926,-9,2,2,2019,11,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,45,61,-9,-9,7,1,1,-9,0,0,2,3,1,1046.5,-76254.32,0,0,0,1531.5179
15452,18952,34241,34242,-9,-9,1,0,44,0,0,0,2,2,-9,0,4,8.4020634,8.0242481,0,24,-2,-85.522789,0,2,2,2019,17,5,30,22,1,5,0,11.982069,11.982069,2,0,0,0,0,0,7,1,1,0,0,0,50.23,47.03,47.32,52.7,8.333333333333334,1,1,0,0,6,6,5,1,659.5,164992.16,80640.43,207218.44,87844.898,5343.9697
